region_code,weather_param,year,key,value
UK,Max temp,1971,JUL,19.8
UK,Max temp,1971,AUG,18.0
UK,Max temp,1971,SEP,17.6
UK,Max temp,1971,OCT,14.1
UK,Max temp,1971,NOV,8.6
UK,Max temp,1971,DEC,8.4
UK,Max temp,1972,JAN,5.4
UK,Max temp,1972,FEB,6.0
UK,Max temp,1972,MAR,9.2
UK,Max temp,1972,APR,10.9
UK,Max temp,1972,MAY,13.2
UK,Max temp,1972,JUN,14.5
UK,Max temp,1972,JUL,18.4
UK,Max temp,1972,AUG,17.7
UK,Max temp,1972,SEP,14.9
UK,Max temp,1972,OCT,13.2
UK,Max temp,1972,NOV,8.3
UK,Max temp,1972,DEC,7.6
UK,Max temp,1973,JAN,6.3
UK,Max temp,1973,FEB,6.5
UK,Max temp,1973,MAR,9.5
UK,Max temp,1973,APR,9.8
UK,Max temp,1973,MAY,13.9
UK,Max temp,1973,JUN,18.0
UK,Max temp,1973,JUL,18.4
UK,Max temp,1973,AUG,19.2
UK,Max temp,1973,SEP,16.6
UK,Max temp,1973,OCT,11.8
UK,Max temp,1973,NOV,8.3
UK,Max temp,1973,DEC,7.0
UK,Max temp,1974,JAN,7.9
UK,Max temp,1974,FEB,7.3
UK,Max temp,1974,MAR,8.0
UK,Max temp,1974,APR,11.8
UK,Max temp,1974,MAY,14.1
UK,Max temp,1974,JUN,16.7
UK,Max temp,1974,JUL,17.3
UK,Max temp,1974,AUG,18.0
UK,Max temp,1974,SEP,14.3
UK,Max temp,1974,OCT,9.8
UK,Max temp,1974,NOV,8.4
UK,Max temp,1974,DEC,9.0
UK,Max temp,1975,JAN,8.1
UK,Max temp,1975,FEB,6.8
UK,Max temp,1975,MAR,6.9
UK,Max temp,1975,APR,10.7
UK,Max temp,1975,MAY,12.9
UK,Max temp,1975,JUN,18.3
UK,Max temp,1975,JUL,19.8
UK,Max temp,1975,AUG,21.5
UK,Max temp,1975,SEP,15.8
UK,Max temp,1975,OCT,12.7
UK,Max temp,1975,NOV,8.6
UK,Max temp,1975,DEC,7.3
UK,Max temp,1976,JAN,7.1
UK,Max temp,1976,FEB,6.4
UK,Max temp,1976,MAR,7.2
UK,Max temp,1976,APR,11.0
UK,Max temp,1976,MAY,14.5
UK,Max temp,1976,JUN,19.9
UK,Max temp,1976,JUL,21.6
UK,Max temp,1976,AUG,21.4
UK,Max temp,1976,SEP,15.5
UK,Max temp,1976,OCT,12.3
UK,Max temp,1976,NOV,8.2
UK,Max temp,1976,DEC,3.8
UK,Max temp,1977,JAN,4.5
UK,Max temp,1977,FEB,6.3
UK,Max temp,1977,MAR,8.9
UK,Max temp,1977,APR,9.6
UK,Max temp,1977,MAY,13.8
UK,Max temp,1977,JUN,15.4
UK,Max temp,1977,JUL,18.9
UK,Max temp,1977,AUG,18.1
UK,Max temp,1977,SEP,15.2
UK,Max temp,1977,OCT,13.8
UK,Max temp,1977,NOV,7.9
UK,Max temp,1977,DEC,7.5
UK,Max temp,1978,JAN,5.0
UK,Max temp,1978,FEB,4.2
UK,Max temp,1978,MAR,8.8
UK,Max temp,1978,APR,8.9
UK,Max temp,1978,MAY,15.1
UK,Max temp,1978,JUN,16.5
UK,Max temp,1978,JUL,17.1
UK,Max temp,1978,AUG,17.3
UK,Max temp,1978,SEP,16.1
UK,Max temp,1978,OCT,14.0
UK,Max temp,1978,NOV,10.3
UK,Max temp,1978,DEC,5.7
UK,Max temp,1979,JAN,2.6
UK,Max temp,1979,FEB,3.2
UK,Max temp,1979,MAR,6.4
UK,Max temp,1979,APR,9.9
UK,Max temp,1979,MAY,12.5
UK,Max temp,1979,JUN,16.8
UK,Max temp,1979,JUL,18.5
UK,Max temp,1979,AUG,17.3
UK,Max temp,1979,SEP,15.9
UK,Max temp,1979,OCT,13.4
UK,Max temp,1979,NOV,8.8
UK,Max temp,1979,DEC,7.0
UK,Max temp,1980,JAN,4.3
UK,Max temp,1980,FEB,7.3
UK,Max temp,1980,MAR,6.7
UK,Max temp,1980,APR,12.0
UK,Max temp,1980,MAY,15.1
UK,Max temp,1980,JUN,16.5
UK,Max temp,1980,JUL,17.1
UK,Max temp,1980,AUG,18.2
UK,Max temp,1980,SEP,16.7
UK,Max temp,1980,OCT,11.1
UK,Max temp,1980,NOV,8.1
UK,Max temp,1980,DEC,7.6
UK,Max temp,1981,JAN,6.7
UK,Max temp,1981,FEB,5.5
UK,Max temp,1981,MAR,9.2
UK,Max temp,1981,APR,10.9
UK,Max temp,1981,MAY,14.3
UK,Max temp,1981,JUN,15.8
UK,Max temp,1981,JUL,17.9
UK,Max temp,1981,AUG,19.2
UK,Max temp,1981,SEP,17.1
UK,Max temp,1981,OCT,10.2
UK,Max temp,1981,NOV,9.4
UK,Max temp,1981,DEC,2.9
UK,Max temp,1982,JAN,5.1
UK,Max temp,1982,FEB,7.1
UK,Max temp,1982,MAR,8.6
UK,Max temp,1982,APR,11.9
UK,Max temp,1982,MAY,15.1
UK,Max temp,1982,JUN,17.7
UK,Max temp,1982,JUL,19.5
UK,Max temp,1982,AUG,18.2
UK,Max temp,1982,SEP,16.7
UK,Max temp,1982,OCT,12.2
UK,Max temp,1982,NOV,9.2
UK,Max temp,1982,DEC,6.4
UK,Max temp,1983,JAN,8.1
UK,Max temp,1983,FEB,4.1
UK,Max temp,1983,MAR,8.6
UK,Max temp,1983,APR,9.4
UK,Max temp,1983,MAY,12.5
UK,Max temp,1983,JUN,16.8
UK,Max temp,1983,JUL,22.2
UK,Max temp,1983,AUG,20.6
UK,Max temp,1983,SEP,15.5
UK,Max temp,1983,OCT,12.5
UK,Max temp,1983,NOV,9.3
UK,Max temp,1983,DEC,7.9
UK,Max temp,1984,JAN,5.2
UK,Max temp,1984,FEB,5.9
UK,Max temp,1984,MAR,6.8
UK,Max temp,1984,APR,12.1
UK,Max temp,1984,MAY,13.6
UK,Max temp,1984,JUN,17.4
UK,Max temp,1984,JUL,20.3
UK,Max temp,1984,AUG,20.6
UK,Max temp,1984,SEP,15.4
UK,Max temp,1984,OCT,13.2
UK,Max temp,1984,NOV,9.3
UK,Max temp,1984,DEC,7.5
UK,Max temp,1985,JAN,3.2
UK,Max temp,1985,FEB,5.1
UK,Max temp,1985,MAR,7.2
UK,Max temp,1985,APR,10.9
UK,Max temp,1985,MAY,13.7
UK,Max temp,1985,JUN,15.5
UK,Max temp,1985,JUL,18.4
UK,Max temp,1985,AUG,16.7
UK,Max temp,1985,SEP,16.5
UK,Max temp,1985,OCT,13.3
UK,Max temp,1985,NOV,6.2
UK,Max temp,1985,DEC,7.7
UK,Max temp,1986,JAN,5.2
UK,Max temp,1986,FEB,1.4
UK,Max temp,1986,MAR,7.7
UK,Max temp,1986,APR,8.4
UK,Max temp,1986,MAY,13.6
UK,Max temp,1986,JUN,17.8
UK,Max temp,1986,JUL,18.2
UK,Max temp,1986,AUG,16.0
UK,Max temp,1986,SEP,14.8
UK,Max temp,1986,OCT,13.1
UK,Max temp,1986,NOV,9.9
UK,Max temp,1986,DEC,7.6
UK,Max temp,1987,JAN,3.1
UK,Max temp,1987,FEB,6.1
UK,Max temp,1987,MAR,6.5
UK,Max temp,1987,APR,12.9
UK,Max temp,1987,MAY,13.2
UK,Max temp,1987,JUN,15.1
UK,Max temp,1987,JUL,18.4
UK,Max temp,1987,AUG,18.1
UK,Max temp,1987,SEP,16.1
UK,Max temp,1987,OCT,11.8
UK,Max temp,1987,NOV,8.2
UK,Max temp,1987,DEC,7.3
UK,Max temp,1988,JAN,6.7
UK,Max temp,1988,FEB,6.8
UK,Max temp,1988,MAR,8.2
UK,Max temp,1988,APR,11.0
UK,Max temp,1988,MAY,15.0
UK,Max temp,1988,JUN,17.7
UK,Max temp,1988,JUL,16.9
UK,Max temp,1988,AUG,17.9
UK,Max temp,1988,SEP,15.6
UK,Max temp,1988,OCT,12.5
UK,Max temp,1988,NOV,8.4
UK,Max temp,1988,DEC,9.1
UK,Max temp,1989,JAN,8.6
UK,Max temp,1989,FEB,8.1
UK,Max temp,1989,MAR,9.6
UK,Max temp,1989,APR,9.2
UK,Max temp,1989,MAY,16.3
UK,Max temp,1989,JUN,17.9
UK,Max temp,1989,JUL,21.4
UK,Max temp,1989,AUG,19.2
UK,Max temp,1989,SEP,16.8
UK,Max temp,1989,OCT,13.7
UK,Max temp,1989,NOV,8.7
UK,Max temp,1989,DEC,6.4
UK,Max temp,1990,JAN,8.2
UK,Max temp,1990,FEB,8.8
UK,Max temp,1990,MAR,10.6
UK,Max temp,1990,APR,11.6
UK,Max temp,1990,MAY,16.4
UK,Max temp,1990,JUN,16.3
UK,Max temp,1990,JUL,20.1
UK,Max temp,1990,AUG,20.5
UK,Max temp,1990,SEP,15.7
UK,Max temp,1990,OCT,13.5
UK,Max temp,1990,NOV,8.5
UK,Max temp,1990,DEC,6.4
UK,Max temp,1991,JAN,5.3
UK,Max temp,1991,FEB,4.4
UK,Max temp,1991,MAR,10.0
UK,Max temp,1991,APR,10.7
UK,Max temp,1991,MAY,13.9
UK,Max temp,1991,JUN,14.8
UK,Max temp,1991,JUL,20.0
UK,Max temp,1991,AUG,20.1
UK,Max temp,1991,SEP,17.7
UK,Max temp,1991,OCT,12.0
UK,Max temp,1991,NOV,8.6
UK,Max temp,1991,DEC,7.2
UK,Max temp,1992,JAN,6.2
UK,Max temp,1992,FEB,7.9
UK,Max temp,1992,MAR,9.2
UK,Max temp,1992,APR,11.0
UK,Max temp,1992,MAY,16.9
UK,Max temp,1992,JUN,19.1
UK,Max temp,1992,JUL,18.6
UK,Max temp,1992,AUG,17.7
UK,Max temp,1992,SEP,15.3
UK,Max temp,1992,OCT,10.0
UK,Max temp,1992,NOV,9.3
UK,Max temp,1992,DEC,5.8
UK,Max temp,1993,JAN,7.8
UK,Max temp,1993,FEB,7.0
UK,Max temp,1993,MAR,9.1
UK,Max temp,1993,APR,11.7
UK,Max temp,1993,MAY,14.1
UK,Max temp,1993,JUN,17.6
UK,Max temp,1993,JUL,17.5
UK,Max temp,1993,AUG,17.4
UK,Max temp,1993,SEP,14.9
UK,Max temp,1993,OCT,10.5
UK,Max temp,1993,NOV,6.9
UK,Max temp,1993,DEC,6.6
UK,Max temp,1994,JAN,6.7
UK,Max temp,1994,FEB,5.1
UK,Max temp,1994,MAR,9.1
UK,Max temp,1994,APR,10.6
UK,Max temp,1994,MAY,13.4
UK,Max temp,1994,JUN,16.9
UK,Max temp,1994,JUL,20.7
UK,Max temp,1994,AUG,18.3
UK,Max temp,1994,SEP,14.9
UK,Max temp,1994,OCT,12.5
UK,Max temp,1994,NOV,11.3
UK,Max temp,1994,DEC,8.3
UK,Max temp,1995,JAN,6.5
UK,Max temp,1995,FEB,7.9
UK,Max temp,1995,MAR,7.8
UK,Max temp,1995,APR,11.6
UK,Max temp,1995,MAY,14.8
UK,Max temp,1995,JUN,17.5
UK,Max temp,1995,JUL,21.4
UK,Max temp,1995,AUG,22.7
UK,Max temp,1995,SEP,16.2
UK,Max temp,1995,OCT,15.1
UK,Max temp,1995,NOV,9.8
UK,Max temp,1995,DEC,4.2
UK,Max temp,1996,JAN,5.7
UK,Max temp,1996,FEB,5.1
UK,Max temp,1996,MAR,6.4
UK,Max temp,1996,APR,11.4
UK,Max temp,1996,MAY,12.2
UK,Max temp,1996,JUN,17.7
UK,Max temp,1996,JUL,19.3
UK,Max temp,1996,AUG,19.4
UK,Max temp,1996,SEP,16.6
UK,Max temp,1996,OCT,13.7
UK,Max temp,1996,NOV,7.8
UK,Max temp,1996,DEC,5.0
UK,Max temp,1997,JAN,4.9
UK,Max temp,1997,FEB,8.4
UK,Max temp,1997,MAR,10.7
UK,Max temp,1997,APR,12.2
UK,Max temp,1997,MAY,14.8
UK,Max temp,1997,JUN,16.5
UK,Max temp,1997,JUL,19.9
UK,Max temp,1997,AUG,21.6
UK,Max temp,1997,SEP,16.7
UK,Max temp,1997,OCT,13.0
UK,Max temp,1997,NOV,10.3
UK,Max temp,1997,DEC,7.8
UK,Max temp,1998,JAN,7.0
UK,Max temp,1998,FEB,9.8
UK,Max temp,1998,MAR,9.9
UK,Max temp,1998,APR,10.1
UK,Max temp,1998,MAY,15.9
UK,Max temp,1998,JUN,16.4
UK,Max temp,1998,JUL,17.7
UK,Max temp,1998,AUG,18.6
UK,Max temp,1998,SEP,17.0
UK,Max temp,1998,OCT,12.2
UK,Max temp,1998,NOV,8.3
UK,Max temp,1998,DEC,8.0
UK,Max temp,1999,JAN,7.2
UK,Max temp,1999,FEB,7.1
UK,Max temp,1999,MAR,9.5
UK,Max temp,1999,APR,12.2
UK,Max temp,1999,MAY,15.5
UK,Max temp,1999,JUN,16.6
UK,Max temp,1999,JUL,20.5
UK,Max temp,1999,AUG,18.9
UK,Max temp,1999,SEP,18.2
UK,Max temp,1999,OCT,13.1
UK,Max temp,1999,NOV,9.7
UK,Max temp,1999,DEC,6.5
UK,Max temp,2000,JAN,7.2
UK,Max temp,2000,FEB,8.1
UK,Max temp,2000,MAR,9.9
UK,Max temp,2000,APR,10.5
UK,Max temp,2000,MAY,15.4
UK,Max temp,2000,JUN,17.2
UK,Max temp,2000,JUL,18.2
UK,Max temp,2000,AUG,19.6
UK,Max temp,2000,SEP,17.1
UK,Max temp,2000,OCT,12.5
UK,Max temp,2000,NOV,8.7
UK,Max temp,2000,DEC,7.0
UK,Max temp,2001,JAN,5.3
UK,Max temp,2001,FEB,6.7
UK,Max temp,2001,MAR,7.4
UK,Max temp,2001,APR,10.4
UK,Max temp,2001,MAY,16.3
UK,Max temp,2001,JUN,16.9
UK,Max temp,2001,JUL,19.4
UK,Max temp,2001,AUG,19.3
UK,Max temp,2001,SEP,15.7
UK,Max temp,2001,OCT,15.0
UK,Max temp,2001,NOV,10.0
UK,Max temp,2001,DEC,6.3
UK,Max temp,2002,JAN,7.9
UK,Max temp,2002,FEB,8.6
UK,Max temp,2002,MAR,10.1
UK,Max temp,2002,APR,12.6
UK,Max temp,2002,MAY,14.8
UK,Max temp,2002,JUN,17.0
UK,Max temp,2002,JUL,18.4
UK,Max temp,2002,AUG,19.7
UK,Max temp,2002,SEP,17.3
UK,Max temp,2002,OCT,12.1
UK,Max temp,2002,NOV,10.1
UK,Max temp,2002,DEC,6.8
UK,Max temp,2003,JAN,6.4
UK,Max temp,2003,FEB,6.8
UK,Max temp,2003,MAR,11.2
UK,Max temp,2003,APR,13.6
UK,Max temp,2003,MAY,14.8
UK,Max temp,2003,JUN,19.1
UK,Max temp,2003,JUL,20.4
UK,Max temp,2003,AUG,21.3
UK,Max temp,2003,SEP,17.9
UK,Max temp,2003,OCT,12.1
UK,Max temp,2003,NOV,10.4
UK,Max temp,2003,DEC,7.3
UK,Max temp,2004,JAN,7.1
UK,Max temp,2004,FEB,7.4
UK,Max temp,2004,MAR,9.3
UK,Max temp,2004,APR,12.3
UK,Max temp,2004,MAY,15.7
UK,Max temp,2004,JUN,18.2
UK,Max temp,2004,JUL,18.5
UK,Max temp,2004,AUG,20.0
UK,Max temp,2004,SEP,17.2
UK,Max temp,2004,OCT,12.4
UK,Max temp,2004,NOV,9.7
UK,Max temp,2004,DEC,8.0
UK,Max temp,2005,JAN,8.1
UK,Max temp,2005,FEB,6.4
UK,Max temp,2005,MAR,9.6
UK,Max temp,2005,APR,11.9
UK,Max temp,2005,MAY,14.4
UK,Max temp,2005,JUN,18.5
UK,Max temp,2005,JUL,19.4
UK,Max temp,2005,AUG,19.3
UK,Max temp,2005,SEP,17.8
UK,Max temp,2005,OCT,14.6
UK,Max temp,2005,NOV,9.0
UK,Max temp,2005,DEC,7.1
UK,Max temp,2006,JAN,6.4
UK,Max temp,2006,FEB,6.2
UK,Max temp,2006,MAR,7.1
UK,Max temp,2006,APR,11.3
UK,Max temp,2006,MAY,15.0
UK,Max temp,2006,JUN,19.4
UK,Max temp,2006,JUL,23.2
UK,Max temp,2006,AUG,18.8
UK,Max temp,2006,SEP,19.2
UK,Max temp,2006,OCT,14.9
UK,Max temp,2006,NOV,10.5
UK,Max temp,2006,DEC,8.2
UK,Max temp,2007,JAN,8.7
UK,Max temp,2007,FEB,8.1
UK,Max temp,2007,MAR,10.1
UK,Max temp,2007,APR,15.2
UK,Max temp,2007,MAY,14.8
UK,Max temp,2007,JUN,17.7
UK,Max temp,2007,JUL,18.0
UK,Max temp,2007,AUG,18.5
UK,Max temp,2007,SEP,16.5
UK,Max temp,2007,OCT,13.9
UK,Max temp,2007,NOV,9.9
UK,Max temp,2007,DEC,7.4
UK,Max temp,2008,JAN,8.1
UK,Max temp,2008,FEB,8.9
UK,Max temp,2008,MAR,8.5
UK,Max temp,2008,APR,11.1
UK,Max temp,2008,MAY,16.8
UK,Max temp,2008,JUN,17.3
UK,Max temp,2008,JUL,19.4
UK,Max temp,2008,AUG,18.5
UK,Max temp,2008,SEP,16.1
UK,Max temp,2008,OCT,12.2
UK,Max temp,2008,NOV,8.9
UK,Max temp,2008,DEC,6.1
UK,Max temp,2009,JAN,5.7
UK,Max temp,2009,FEB,6.4
UK,Max temp,2009,MAR,9.9
UK,Max temp,2009,APR,13.3
UK,Max temp,2009,MAY,15.3
UK,Max temp,2009,JUN,18.4
UK,Max temp,2009,JUL,19.2
UK,Max temp,2009,AUG,19.3
UK,Max temp,2009,SEP,17.0
UK,Max temp,2009,OCT,13.8
UK,Max temp,2009,NOV,10.0
UK,Max temp,2009,DEC,5.1
UK,Max temp,2010,JAN,3.6
UK,Max temp,2010,FEB,4.8
UK,Max temp,2010,MAR,8.9
UK,Max temp,2010,APR,12.7
UK,Max temp,2010,MAY,14.4
UK,Max temp,2010,JUN,19.1
UK,Max temp,2010,JUL,19.6
UK,Max temp,2010,AUG,18.2
UK,Max temp,2010,SEP,16.6
UK,Max temp,2010,OCT,12.9
UK,Max temp,2010,NOV,7.2
UK,Max temp,2010,DEC,2.4
UK,Max temp,2011,JAN,5.8
UK,Max temp,2011,FEB,8.1
UK,Max temp,2011,MAR,9.8
UK,Max temp,2011,APR,15.7
UK,Max temp,2011,MAY,15.2
UK,Max temp,2011,JUN,17.1
UK,Max temp,2011,JUL,18.7
UK,Max temp,2011,AUG,18.0
UK,Max temp,2011,SEP,17.5
UK,Max temp,2011,OCT,14.5
UK,Max temp,2011,NOV,11.7
UK,Max temp,2011,DEC,7.7
UK,Max temp,2012,JAN,7.5
UK,Max temp,2012,FEB,7.2
UK,Max temp,2012,MAR,12.1
UK,Max temp,2012,APR,10.2
UK,Max temp,2012,MAY,15.0
UK,Max temp,2012,JUN,15.9
UK,Max temp,2012,JUL,17.8
UK,Max temp,2012,AUG,19.4
UK,Max temp,2012,SEP,15.9
UK,Max temp,2012,OCT,11.6
UK,Max temp,2012,NOV,8.8
UK,Max temp,2012,DEC,6.7
UK,Max temp,2013,JAN,5.6
UK,Max temp,2013,FEB,5.7
UK,Max temp,2013,MAR,5.1
UK,Max temp,2013,APR,10.4
UK,Max temp,2013,MAY,13.8
UK,Max temp,2013,JUN,17.2
UK,Max temp,2013,JUL,22.1
UK,Max temp,2013,AUG,19.8
UK,Max temp,2013,SEP,16.6
UK,Max temp,2013,OCT,14.1
UK,Max temp,2013,NOV,8.6
UK,Max temp,2013,DEC,8.7
UK,Max temp,2014,JAN,7.4
UK,Max temp,2014,FEB,7.8
UK,Max temp,2014,MAR,10.5
UK,Max temp,2014,APR,13.2
UK,Max temp,2014,MAY,15.2
UK,Max temp,2014,JUN,18.6
UK,Max temp,2014,JUL,21.2
UK,Max temp,2014,AUG,18.0
UK,Max temp,2014,SEP,18.2
UK,Max temp,2014,OCT,14.3
UK,Max temp,2014,NOV,10.4
UK,Max temp,2014,DEC,7.4
UK,Max temp,2015,JAN,6.7
UK,Max temp,2015,FEB,6.6
UK,Max temp,2015,MAR,9.1
UK,Max temp,2015,APR,12.9
UK,Max temp,2015,MAY,13.5
UK,Max temp,2015,JUN,17.3
UK,Max temp,2015,JUL,18.5
UK,Max temp,2015,AUG,18.8
UK,Max temp,2015,SEP,16.1
UK,Max temp,2015,OCT,13.7
UK,Max temp,2015,NOV,11.0
UK,Max temp,2015,DEC,10.7
UK,Max temp,2016,JAN,7.3
UK,Max temp,2016,FEB,7.1
UK,Max temp,2016,MAR,8.9
UK,Max temp,2016,APR,10.5
UK,Max temp,2016,MAY,15.8
UK,Max temp,2016,JUN,17.8
UK,Max temp,2016,JUL,19.3
UK,Max temp,2016,AUG,19.7
UK,Max temp,2016,SEP,18.3
UK,Max temp,2016,OCT,13.4
UK,Max temp,2016,NOV,8.1
UK,Max temp,2016,DEC,8.9
UK,Max temp,2017,JAN,6.7
UK,Max temp,2017,FEB,7.9
UK,Max temp,2017,MAR,10.9
UK,Max temp,2017,APR,12.2
UK,Max temp,2017,MAY,16.8
UK,Max temp,2017,JUN,18.4
UK,Max temp,2017,JUL,19.3
UK,Max temp,2017,AUG,18.5
UK,Max temp,2017,SEP,16.1
UK,Max temp,2017,OCT,14.3
UK,Max temp,2017,NOV,7.85
UK,Max temp,2017,DEC,13.29
UK,Min temp,1910,JAN,-0.3
UK,Min temp,1910,FEB,0.9
UK,Min temp,1910,MAR,1.5
UK,Min temp,1910,APR,2.2
UK,Min temp,1910,MAY,5.6
UK,Min temp,1910,JUN,8.8
UK,Min temp,1910,JUL,9.3
UK,Min temp,1910,AUG,10.4
UK,Min temp,1910,SEP,7.7
UK,Min temp,1910,OCT,6.7
UK,Min temp,1910,NOV,-0.3
UK,Min temp,1910,DEC,3.1
UK,Min temp,1911,JAN,0.9
UK,Min temp,1911,FEB,0.9
UK,Min temp,1911,MAR,1.2
UK,Min temp,1911,APR,2.8
UK,Min temp,1911,MAY,6.6
UK,Min temp,1911,JUN,8.4
UK,Min temp,1911,JUL,10.7
UK,Min temp,1911,AUG,11.6
UK,Min temp,1911,SEP,7.8
UK,Min temp,1911,OCT,4.8
UK,Min temp,1911,NOV,2.2
UK,Min temp,1911,DEC,2.6
UK,Min temp,1912,JAN,0.3
UK,Min temp,1912,FEB,1.2
UK,Min temp,1912,MAR,3.0
UK,Min temp,1912,APR,3.0
UK,Min temp,1912,MAY,6.1
UK,Min temp,1912,JUN,8.6
UK,Min temp,1912,JUL,10.5
UK,Min temp,1912,AUG,8.2
UK,Min temp,1912,SEP,6.5
UK,Min temp,1912,OCT,3.5
UK,Min temp,1912,NOV,2.7
UK,Min temp,1912,DEC,2.4
UK,Min temp,1913,JAN,1.0
UK,Min temp,1913,FEB,0.9
UK,Min temp,1913,MAR,1.4
UK,Min temp,1913,APR,3.0
UK,Min temp,1913,MAY,5.8
UK,Min temp,1913,JUN,8.3
UK,Min temp,1913,JUL,9.5
UK,Min temp,1913,AUG,9.4
UK,Min temp,1913,SEP,8.8
UK,Min temp,1913,OCT,6.6
UK,Min temp,1913,NOV,4.1
UK,Min temp,1913,DEC,1.7
UK,Min temp,1914,JAN,0.3
UK,Min temp,1914,FEB,2.4
UK,Min temp,1914,MAR,1.5
UK,Min temp,1914,APR,3.7
UK,Min temp,1914,MAY,5.1
UK,Min temp,1914,JUN,8.3
UK,Min temp,1914,JUL,10.4
UK,Min temp,1914,AUG,10.3
UK,Min temp,1914,SEP,7.6
UK,Min temp,1914,OCT,5.9
UK,Min temp,1914,NOV,2.7
UK,Min temp,1914,DEC,0.7
UK,Min temp,1915,JAN,0.6
UK,Min temp,1915,FEB,0.1
UK,Min temp,1915,MAR,0.7
UK,Min temp,1915,APR,2.6
UK,Min temp,1915,MAY,4.4
UK,Min temp,1915,JUN,7.6
UK,Min temp,1915,JUL,9.3
UK,Min temp,1915,AUG,10.1
UK,Min temp,1915,SEP,7.9
UK,Min temp,1915,OCT,4.7
UK,Min temp,1915,NOV,-0.7
UK,Min temp,1915,DEC,1.2
UK,Min temp,1916,JAN,3.6
UK,Min temp,1916,FEB,0.0
UK,Min temp,1916,MAR,-0.2
UK,Min temp,1916,APR,2.8
UK,Min temp,1916,MAY,5.6
UK,Min temp,1916,JUN,6.7
UK,Min temp,1916,JUL,9.8
UK,Min temp,1916,AUG,10.6
UK,Min temp,1916,SEP,8.2
UK,Min temp,1916,OCT,6.1
UK,Min temp,1916,NOV,3.3
UK,Min temp,1916,DEC,-0.7
UK,Min temp,1917,JAN,-0.7
UK,Min temp,1917,FEB,-2.0
UK,Min temp,1917,MAR,-0.9
UK,Min temp,1917,APR,0.3
UK,Min temp,1917,MAY,6.0
UK,Min temp,1917,JUN,8.5
UK,Min temp,1917,JUL,10.0
UK,Min temp,1917,AUG,11.0
UK,Min temp,1917,SEP,8.9
UK,Min temp,1917,OCT,2.9
UK,Min temp,1917,NOV,4.2
UK,Min temp,1917,DEC,-0.8
UK,Min temp,1918,JAN,-0.2
UK,Min temp,1918,FEB,2.9
UK,Min temp,1918,MAR,1.2
UK,Min temp,1918,APR,2.0
UK,Min temp,1918,MAY,6.6
UK,Min temp,1918,JUN,7.1
UK,Min temp,1918,JUL,9.6
UK,Min temp,1918,AUG,10.7
UK,Min temp,1918,SEP,6.8
UK,Min temp,1918,OCT,5.1
UK,Min temp,1918,NOV,1.6
UK,Min temp,1918,DEC,3.0
UK,Min temp,1919,JAN,-0.1
UK,Min temp,1919,FEB,-1.6
UK,Min temp,1919,MAR,-0.7
UK,Min temp,1919,APR,2.3
UK,Min temp,1919,MAY,6.6
UK,Min temp,1919,JUN,8.0
UK,Min temp,1919,JUL,8.6
UK,Min temp,1919,AUG,9.9
UK,Min temp,1919,SEP,7.3
UK,Min temp,1919,OCT,3.3
UK,Min temp,1919,NOV,-0.5
UK,Min temp,1919,DEC,1.5
UK,Min temp,1920,JAN,0.9
UK,Min temp,1920,FEB,1.8
UK,Min temp,1920,MAR,2.2
UK,Min temp,1920,APR,3.6
UK,Min temp,1920,MAY,6.1
UK,Min temp,1920,JUN,8.4
UK,Min temp,1920,JUL,9.3
UK,Min temp,1920,AUG,8.6
UK,Min temp,1920,SEP,7.8
UK,Min temp,1920,OCT,6.1
UK,Min temp,1920,NOV,3.4
UK,Min temp,1920,DEC,0.8
UK,Min temp,1921,JAN,3.1
UK,Min temp,1921,FEB,1.2
UK,Min temp,1921,MAR,2.3
UK,Min temp,1921,APR,2.5
UK,Min temp,1921,MAY,5.2
UK,Min temp,1921,JUN,7.9
UK,Min temp,1921,JUL,11.0
UK,Min temp,1921,AUG,9.9
UK,Min temp,1921,SEP,8.4
UK,Min temp,1921,OCT,7.6
UK,Min temp,1921,NOV,1.5
UK,Min temp,1921,DEC,2.9
UK,Min temp,1922,JAN,0.4
UK,Min temp,1922,FEB,0.7
UK,Min temp,1922,MAR,0.9
UK,Min temp,1922,APR,0.4
UK,Min temp,1922,MAY,6.1
UK,Min temp,1922,JUN,7.7
UK,Min temp,1922,JUL,8.5
UK,Min temp,1922,AUG,8.5
UK,Min temp,1922,SEP,7.2
UK,Min temp,1922,OCT,4.1
UK,Min temp,1922,NOV,2.2
UK,Min temp,1922,DEC,2.5
UK,Min temp,1923,JAN,2.2
UK,Min temp,1923,FEB,2.2
UK,Min temp,1923,MAR,2.2
UK,Min temp,1923,APR,2.7
UK,Min temp,1923,MAY,4.1
UK,Min temp,1923,JUN,7.4
UK,Min temp,1923,JUL,11.6
UK,Min temp,1923,AUG,9.6
UK,Min temp,1923,SEP,7.1
UK,Min temp,1923,OCT,5.6
UK,Min temp,1923,NOV,-0.2
UK,Min temp,1923,DEC,0.4
UK,Min temp,1924,JAN,1.4
UK,Min temp,1924,FEB,0.4
UK,Min temp,1924,MAR,-0.9
UK,Min temp,1924,APR,1.9
UK,Min temp,1924,MAY,5.9
UK,Min temp,1924,JUN,8.4
UK,Min temp,1924,JUL,9.8
UK,Min temp,1924,AUG,9.4
UK,Min temp,1924,SEP,8.5
UK,Min temp,1924,OCT,5.9
UK,Min temp,1924,NOV,3.8
UK,Min temp,1924,DEC,3.7
